Run Event #
202087 648851015 530
202087 654500604 534
202088 71452558 85
202088 74194582 88
202088 78023400 93
202088 89578674 107
202088 90241146 108
202088 107547229 129
202088 110636115 133
201705 69756268 93
201705 74140646 95
201705 144234071 132
201705 147620520 134
201705 77647853 97
201705 78328014 97
201705 81191178 99
201705 83609570 100
201718 42539017 73
201718 41599690 73
201718 43564143 74
201718 50670647 78
201718 77558185 92
201718 83390878 95
201718 92969280 100
201718 101357130 104
201718 101463970 105
201718 103896569 106
201718 104509139 106
201819 39846711 46
201819 47418130 55
201819 60274870 70
201819 63480590 74
201819 63613596 74
201819 77263490 90
201671 238347440 168
201671 238443520 168
201671 240822280 170
201671 246188233 174
201671 252226429 179
201671 261404511 186
201671 268372141 191
201671 268030684 191
201671 269018276 192
201671 491425473 378
201671 498480459 384
201671 506645576 391
201671 507482011 392
201671 531496509 414
201671 869361468 724
201671 884774163 738
201671 889083649 742
201671 892274143 745
201671 893539602 746
201671 894068581 747
201671 896768249 749
201671 907536474 759
201679 251912511 311
201679 274173705 340
201679 281879359 351
201679 283943415 353
201679 283894596 353
201679 286795060 357
201679 287753577 359
201679 300149486 376
201707 63023308 42
201707 66870564 45
201707 262581477 185
201707 266970451 188
201707 270925748 191
201707 275869074 195
201707 580635604 452
201707 581281711 452
201707 608584574 477
201707 614478198 483
201658 280322248 158
201658 355471596 206
201658 371387500 216
201658 372478107 217
201727 94635334 109
201727 98416252 111
201727 102593075 114
201727 105746165 115
201727 112763044 119
201729 42644339 27
201729 44446049 28
201729 54208056 34
201658 232150557 129
201658 251110264 140
201658 255259664 143
201658 259107076 145
201658 260411917 146
201658 265172666 149
201658 279219795 157
201802 308613866 235
201802 314814113 238
201802 335736763 250
201802 342035600 254
201802 354529393 262
201817 143337639 141
201817 161288447 160
201817 169975624 169
201817 170548688 170
201817 171277424 171
201817 188319881 188
201817 192408213 193
201817 193383247 194
202014 36135418 35
202014 40275579 38
202014 42480185 40
202014 53556812 47
202014 53377358 47
202014 53398019 47
202014 54440842 48
202014 55530948 49
202014 57255443 50
202016 80314256 70
202016 80763736 70
202016 86448107 75
202016 93861048 82
202016 97718912 85
202016 100233062 88
202016 429120496 382
202016 447780703 399
202016 451409639 402
202016 458056634 408
202016 468030492 417
202016 474607174 423
202016 476876744 426
202016 476909665 426
202016 478287803 427
202016 491009785 439
202016 662977723 609
202016 665395942 611
202016 669768539 616
202016 674598345 621
202016 680166416 626
202016 679342777 626
202016 682455786 629
202016 683682321 630
202016 695318847 642
202016 698989823 646
202044 177667122 155
202044 474464853 347
202044 496195252 363
202045 676321222 607
202045 686810443 617
202045 694789496 625
202045 701966489 632
202045 704167078 634
202045 705755852 636
202045 712113946 642
201669 54421325 30
201669 56507043 31
201669 57394136 31
201669 66679870 36
201669 68426451 37
201669 70323617 38
201669 74001614 40
201669 100277118 55
201669 101441930 56
201669 105648840 58
201669 109709849 60
202054 119438635 139
202054 121278221 141
202054 124400918 145
202054 128939698 150
202054 129310594 151
202054 132629176 155
202054 134081762 157
202054 141581145 166
202054 157368922 186
202060 312935293 255
202060 320383479 260
202060 328553697 266
202060 786977953 638
202060 793996064 645
202060 796143618 647
202060 684048537 544
202060 708190523 566
202060 720394319 577
202074 27592390 67
202074 29639742 68
202074 28879906 68
202074 37603685 73
202074 40331100 74
202074 49556771 79
202074 59290290 85
202074 64378257 87
202075 114991387 72
202075 136716147 87
202075 138822488 88
202075 258617462 171
202075 263494084 175
202075 680706939 521
202075 688064461 528
202075 689546270 529
202075 691149144 531
202075 695855298 535
202075 695020469 535
202075 696310990 536
202075 707536883 547
202075 709229473 548
202075 708966815 548
202075 709025095 548
202075 710453575 550
202075 713894749 553
202084 217318911 201
202084 217994146 201
202084 225395807 206
202084 228527050 208
201657 50318974 90
201657 50654155 90
201657 70404669 101
201657 88162346 112
201657 90583510 113
201657 66007725 99
201657 71392728 102
201657 81232078 107
201657 96964342 117
201657 97462429 117
202087 274357114 200
202087 287012953 211
202087 288559549 212
202087 298207593 220
202087 300684670 222
202087 306114455 226
202087 335041595 250
202087 839847109 698
202087 850427746 709
202087 854634462 713
202087 862602179 720
202087 872084834 729
202087 878344091 735
202087 881515569 738
202088 101641280 122
202088 180729169 220
202088 185891787 227
202088 210237981 259
202088 216605961 267
202088 220345996 272
202088 223048782 275
202088 225785613 279
202088 230526729 285
201705 133351762 126
201705 132578275 126
201705 133387873 126
201705 146469485 133
201705 178921671 151
201705 183131290 154
201794 15737745 58
201794 20718291 61
201794 54344188 78
201794 55190861 79
201794 55479290 79
201794 39730982 70
201794 39844701 71
201794 50699389 76
201819 91920403 108
201819 116054339 137
201671 277261490 198
201671 282079340 202
201671 282437358 202
201671 289948003 208
201671 292643368 210
201671 293136639 211
201671 296911716 214
201671 298433646 215
201671 300971351 217
201671 539201982 421
201671 547035449 428
201671 547181181 428
201671 562098080 442
201671 981386079 829
201671 981284545 829
201671 983941660 832
201671 984277244 832
201671 993581633 841
201671 995864812 843
201671 996479720 844
201671 997351698 845
201692 22667309 79
201692 23017507 79
201692 31635103 84
201692 35963536 86
201692 35644940 86
201692 47427352 92
201692 54603385 95
201692 58613932 98
201692 59442397 98
201707 79556234 54
201707 88187641 59
201707 289814547 206
201707 289030029 206
201707 289427735 206
201707 296076640 211
201707 299319237 214
201707 313720001 225
201707 315420877 226
201707 538251372 413
201707 551946894 426
201707 552239673 426
201707 555157290 428
201707 559348788 432
201707 569410667 441
201707 573041419 445
201727 71776542 97
201727 77268658 100
201727 82756371 103
201727 88943028 106
201727 129128929 128
201727 142905287 135
201729 103200665 65
201729 105836968 67
201729 109694551 69
201729 108820582 69
201729 313734866 209
201729 315151186 211
201729 337301642 227
201729 338827770 228
201729 345332294 233
201658 309156347 176
201658 308626192 176
201658 315908699 180
201658 350694875 203
201824 86093 1
201824 443675 2
201824 5629484 7
201824 7731511 9
201824 11568357 14
201824 30742415 34
201824 40577125 45
201824 43085422 48
201824 51846849 57
201824 51789970 57
201824 53657265 59
202014 51512619 46
202014 60548539 52
202014 67293474 57
202014 75830611 64
202014 86236331 71
202014 88927658 73
202016 103870204 91
202016 106956499 94
202016 107872833 95
202016 111723115 98
202016 115588150 102
202016 125006673 110
202016 128153722 113
202016 127765893 113
202016 128899329 114
202016 132306285 117
202016 132132134 117
202016 139789703 124
202016 801212591 757
202016 831293978 791
202016 832584910 792
202016 835244257 795
202016 838162826 798
202016 840731633 801
202016 846892646 808
202016 847135692 809
202016 987563853 979
202016 988022274 980
202016 996216991 990
202044 152058425 141
202044 155021917 142
202044 164114869 147
202044 167186745 149
202044 179526357 156
202044 178362273 156
202044 555789135 406
202044 556427645 407
202045 177223157 148
202045 182964400 153
202045 186862925 157
202045 199185260 168
202045 510522885 452
202045 546557904 485
202045 548455210 487
202045 553813990 492
201669 111126082 61
201669 115473199 63
201669 121822844 67
201669 125374904 69
202060 274892394 230
202060 275695205 231
202060 282636982 235
202060 283998885 236
202060 285964825 237
202060 289506808 240
202060 294749990 243
202060 339067060 273
202060 338947347 273
202060 341187114 274
202060 344174924 277
202060 349675090 280
202060 353600303 283
202060 353421001 283
202060 354225236 283
202060 353311078 283
202060 361092206 288
202060 715316189 572
202060 727152696 583
202060 729179035 585
202074 72643716 92
202074 142153292 129
202074 145040367 130
202074 147980339 132
202074 149767770 133
202074 153513341 135
202074 156496996 137
202074 181334134 150
202074 158368183 138
202074 164703665 141
202074 163846031 141
202075 144435445 92
202075 150787237 96
202075 177819005 114
202075 176586784 114
202075 349893788 239
202075 351136424 240
202075 356546587 244
202075 357113992 244
202075 397823957 276
202075 404040378 281
202075 403527219 281
202075 413278577 289
202075 421393064 295
202075 715351819 554
202075 718045024 557
202075 720372374 559
202075 725752420 564
202075 725303576 564
202075 728164552 567
202075 728236264 567
202075 728448304 567
202075 728345418 567
202075 741695240 580
202075 744278347 583
202075 750021656 588
202084 247040416 220
202084 247415208 220
202084 246780505 220
202084 263604058 230
202087 97478708 68
202087 130569103 91
202087 131079878 91
202087 130418410 91
202087 132921668 93
202087 134592409 94
202087 139114863 97
202087 139289775 97
202087 140411592 98
202087 143915170 101
202087 146642814 103
201671 91384489 62
201671 92795177 63
201671 94203575 64
201671 95409333 65
201671 109490622 75
201671 114575952 78
201671 114178250 78
202087 894939056 751
202087 895061723 751
202087 902885474 758
202087 902683564 758
202087 904338000 760
202087 907268073 762
202087 927093407 782
202087 944027617 798
202087 945591344 800
202088 115128429 138
202088 122184676 147
202088 128387087 155
202088 129951384 156
202088 132369412 159
202088 138593141 167
202088 147065348 178
202088 167430785 203
201705 188973270 157
201794 72199528 88
201794 75463537 89
201794 78093215 91
201819 104142750 122
201819 135011074 160
201819 142734965 169
201819 142316300 169
201819 151534192 180
201819 154124876 183
201819 154035196 183
201819 154500433 184
201819 170585054 204
201671 314212817 228
201671 364717558 269
201671 373893492 276
201671 588132368 468
201671 590933238 470
201671 599491411 479
201671 601768744 481
201671 614534755 493
201671 1010458563 858
201671 1016388300 863
201671 1023793759 871
201671 1026361076 873
201671 1027922398 875
201671 1029920096 877
201671 1032576729 879
201671 1054261284 901
201671 1062935415 909
201692 62518676 100
201692 72101343 105
201692 76316137 107
201692 84606399 111
201692 84424789 111
201692 89524583 114
201707 103117462 70
201707 110313331 75
201707 124805629 85
201707 128803601 87
201707 128192806 87
201707 127553292 87
201707 326850229 235
201707 372904640 272
201707 387743587 284
201707 393989325 289
201707 399374757 294
201707 566268300 438
201707 591167967 461
201707 632939240 500
201707 667388980 533
201707 681933998 547
201727 116779794 121
201727 116924464 121
201727 119749646 123
201727 124802946 126
201727 124920265 126
201727 143147369 136
201727 156235189 143
201727 158343309 144
201727 173910532 153
201727 159122188 145
201727 160141056 145
201727 166148189 148
201727 195687283 165
201729 52649329 33
201729 51538893 33
201729 52498855 33
201729 62182319 39
201729 65503514 41
201729 65107957 41
201729 79543159 50
201802 22017650 70
201802 22850983 70
201802 32760834 76
201802 39850801 79
201802 339085508 252
201802 348354810 258
201802 305664509 233
201802 310794818 236
201802 318363534 240
201802 321444198 242
201802 325500776 244
201802 324319251 244
201802 352028866 260
201802 365470395 268
201802 364845548 268
201802 371333798 272
201802 371677264 272
201802 387928112 282
201802 389354531 282
201658 294106470 167
201658 294699012 167
201658 312392864 178
201658 312493538 178
201658 350220360 202
201658 360197748 209
201658 386484905 226
201658 388739987 227
202014 93159051 76
202014 94297805 79
202014 100854380 84
202014 102219731 85
202014 109741948 91
202014 121478331 100
202016 135305542 120
202016 263574931 237
202016 263302392 237
202016 265648163 239
202016 267103610 240
202016 276363910 248
202016 282751255 253
202016 317594376 283
202016 317374916 283
202016 317602226 283
202016 321419087 286
202016 484520030 433
202016 486310751 434
202016 489987380 438
202016 499434844 447
202016 509137213 456
202016 511224640 458
202016 511752837 458
202016 513436617 460
202016 529024821 475
202016 533207210 479
202016 534265095 480
202044 220919590 181
202044 221853852 181
202044 223378177 182
202044 238500541 191
202044 565003857 413
202044 569293925 416
202044 569693474 417
202044 577568917 423
202044 582177824 426
202044 583860822 428
202044 584057226 428
202044 586034900 429
202045 192077652 162
202045 203163069 171
202045 209586259 177
202045 210414724 178
202045 211834334 179
202045 212609985 180
202045 214599835 182
202045 224393678 190
202045 225118502 191
202045 227916513 194
202045 570166949 507
202045 579147480 515
202045 579522552 516
202045 834092860 765
202045 834071337 765
202045 873445790 806
202045 873053962 806
202045 873052192 806
202054 401100319 505
202054 433635933 551
202054 467620823 601
202054 468501738 602
202054 477975496 616
201669 140747630 78
201669 141862861 79
201669 147305754 82
201669 150553560 84
201669 152212180 85
201669 279652012 162
