
Loading shared libraries: /Users/skhalil/Desktop/BPrime/8TeV/Analysis/Trees/Muons/Jun11Mu/SingleMu-Run2012C-24Aug2012_nominal.root 1
total events =  256 , cuts: trigSigMuNonIso_path==1 && lepEt > 45. && lepIso < 0.12 && isMuTight && njets>=4 && centrality >0.4 && jetEt[0]>200 && jetEt[1]>60 && jetEt[2]>40 && nTagsCSVM >= 1 && met > 20
************************************************
*    Row   * runNumber * lumiNumbe * eventNumb *
*  1292062 *    199877 *       717 * 697075571 *
*  1292311 *    199877 *       722 * 701522572 *
*  1293716 *    199960 *       389 * 476200332 *
*  1294097 *    199409 *      1187 * 1.310e+09 *
*  1294504 *    199409 *      1213 * 1.332e+09 *
*  1294961 *    199435 *      1506 * 1.547e+09 *
*  1297375 *    200091 *       203 * 225961477 *
*  1299391 *    199435 *      1170 * 1.267e+09 *
*  1300660 *    199608 *       259 * 306132912 *
*  1301282 *    201602 *       123 * 101510771 *
*  1301462 *    201602 *       124 * 103166145 *
*  1305970 *    199428 *       120 * 132506369 *
*  1305976 *    199428 *       120 * 132468462 *
*  1309259 *    199428 *        87 *  81454915 *
*  1311941 *    199428 *       151 * 178236084 *
*  1316110 *    199428 *       641 * 758590872 *
*  1316115 *    199428 *       641 * 758322296 *
*  1317022 *    201707 *        33 *  48486614 *
*  1318847 *    201671 *       430 * 549602583 *
*  1321729 *    199428 *       179 * 218925297 *
*  1322128 *    199428 *       187 * 230113691 *
*  1323764 *    202074 *        78 *  46931105 *
*  1324132 *    199754 *       414 * 439652864 *
*  1326007 *    201705 *       107 *  96371884 *
*  1326490 *    201705 *       104 *  92197641 *
*  1328402 *    199608 *      1094 * 1.220e+09 *
*  1329523 *    199428 *       207 * 258250098 *
*  1333162 *    201278 *      1296 * 1.534e+09 *
*  1333172 *    201278 *      1296 * 1.533e+09 *
*  1333337 *    201278 *      1299 * 1.536e+09 *
*  1333706 *    201602 *       404 * 558954395 *
*  1337096 *    199428 *       223 * 279743573 *
*  1337897 *    201802 *       189 * 228945632 *
*  1341764 *    201707 *       322 * 433241179 *
*  1343306 *    199754 *       945 * 881988230 *
*  1345560 *    201658 *       176 * 309439116 *
*  1346779 *    199428 *       280 * 355018579 *
*  1347815 *    199960 *        81 *  41421490 *
*  1348357 *    199960 *       104 *  80121995 *
*  1348503 *    199960 *       106 *  82740827 *
*  1351403 *    199833 *       758 * 858619240 *
*  1353380 *    202178 *      1385 * 1.513e+09 *
*  1354753 *    199428 *       394 * 486688216 *
*  1355565 *    200190 *       550 * 638935530 *
*  1355650 *    200190 *       551 * 640580921 *
*  1356060 *    200190 *       561 * 650091095 *
*  1356645 *    200525 *       436 * 579901234 *
*  1357612 *    199428 *       360 * 452240257 *
*  1358273 *    199428 *       273 * 345420377 *
*  1358631 *    200075 *       369 * 440743041 *
*  1361440 *    199428 *       493 * 596426459 *
*  1362252 *    199428 *       603 * 712852980 *
*  1367897 *    200369 *       191 * 218917995 *
*  1368870 *    199428 *       324 * 409582617 *
*  1370357 *    199832 *       253 * 311830102 *
*  1370617 *    199832 *       256 * 316048273 *
*  1373631 *    199833 *       392 * 455259618 *
*  1376308 *    199428 *       454 * 553636462 *
*  1379138 *    199960 *       212 * 241990369 *
*  1379396 *    200229 *       526 * 556568516 *
*  1381179 *    199428 *       515 * 620212373 *
*  1381603 *    199428 *       522 * 627647068 *
*  1385368 *    199428 *       601 * 710257896 *
*  1385540 *    199428 *       609 * 720352725 *
*  1385686 *    199428 *       611 * 723049448 *
*  1386270 *    199428 *       586 * 694478309 *
*  1386342 *    199428 *       587 * 695479500 *
*  1387490 *    199428 *       628 * 742789876 *
*  1388570 *    199435 *       493 * 569781068 *
*  1390028 *    199608 *       966 * 1.097e+09 *
*  1391660 *    200229 *       293 * 322312851 *
*  1391798 *    199429 *        33 *  38311431 *
*  1392569 *    199429 *        28 *  32246136 *
*  1393489 *    199608 *      1104 * 1.229e+09 *
*  1395631 *    201173 *       545 * 438420278 *
*  1397457 *    199429 *       118 * 132189836 *
*  1398587 *    200525 *       380 * 507546865 *
*  1399399 *    199429 *        63 *  71420339 *
*  1399482 *    199429 *        64 *  73013998 *
*  1400395 *    199429 *        80 *  90106634 *
*  1401111 *    199574 *       119 *  93786119 *
*  1403071 *    202088 *        12 *   9347534 *
*  1403793 *    199435 *        80 *  48881001 *
*  1404404 *    199435 *        72 *  36812302 *
*  1404869 *    199435 *       201 * 219906750 *
*  1406204 *    199435 *       107 *  88515150 *
*  1408537 *    199435 *       653 * 745440848 *
*  1408555 *    199435 *       653 * 745076902 *
*  1412347 *    199435 *       483 * 559315023 *
*  1414027 *    200188 *       185 * 247039213 *
*  1418037 *    199834 *       138 * 105842180 *
*  1420550 *    200042 *       180 * 153694173 *
*  1420958 *    200042 *       188 * 160240746 *
*  1421864 *    200091 *      1175 * 1.336e+09 *
*  1422923 *    199435 *       275 * 316352252 *
*  1425883 *    201097 *       419 * 563701487 *
*  1426406 *    201173 *       124 * 109747215 *
*  1428093 *    199435 *       163 * 168330216 *
*  1428868 *    199833 *       848 * 947881258 *
*  1429476 *    200369 *       530 * 561539009 *
*  1431193 *    199435 *       200 * 218245467 *
*  1431531 *    199435 *       231 * 259566450 *
*  1435560 *    199436 *        71 *  51584969 *
*  1436663 *    200515 *       104 *  29518592 *
*  1437092 *    200515 *       101 *  22729210 *
*  1443113 *    199435 *       334 * 388854296 *
*  1444236 *    199877 *       667 * 656380928 *
*  1445857 *    199435 *       387 * 450908054 *
*  1446080 *    199435 *       392 * 456736473 *
*  1447769 *    199574 *        17 *  12699671 *
*  1449743 *    200244 *       432 * 594341360 *
*  1453218 *    201168 *       144 * 159234834 *
*  1454183 *    200600 *       122 * 197018281 *
*  1455672 *    199435 *       507 * 584769429 *
*  1455859 *    199435 *       571 * 650894330 *
*  1455936 *    199435 *       582 * 662338418 *
*  1456492 *    199833 *       931 * 1.026e+09 *
*  1457009 *    199833 *       941 * 1.035e+09 *
*  1457355 *    199435 *       498 * 575147128 *
*  1457795 *    199435 *       505 * 582176178 *
*  1459196 *    199608 *       466 * 557885534 *
*  1459206 *    199608 *       466 * 557809143 *
*  1459470 *    199608 *       468 * 559776273 *
*  1459690 *    199608 *       477 * 569557817 *
*  1459698 *    199608 *       477 * 569684216 *
*  1461685 *    199864 *        86 * 125999678 *
*  1463771 *    201625 *       259 * 400874313 *
*  1463878 *    201625 *       260 * 401690108 *
*  1464568 *    201625 *       305 * 463274588 *
*  1465926 *    199435 *       616 * 701219909 *
*  1466462 *    199862 *        94 *  79313073 *
*  1467114 *    199862 *       122 * 125603396 *
*  1467628 *    199862 *       101 *  91715279 *
*  1468391 *    199435 *       755 * 859316898 *
*  1468574 *    199435 *       801 * 909014535 *
*  1468893 *    199435 *       657 * 749689889 *
*  1470592 *    200091 *       369 * 452622017 *
*  1473807 *    201708 *        43 *  40776770 *
*  1474401 *    202209 *        60 *  94529352 *
*  1474471 *    202209 *        61 *  95867294 *
*  1474943 *    202209 *        82 * 127482842 *
*  1475064 *    202209 *        83 * 128681735 *
*  1481041 *    199435 *       839 * 949163549 *
*  1481153 *    199435 *       845 * 955430307 *
*  1481467 *    199435 *       851 * 960796160 *
*  1482274 *    200091 *       545 * 663929088 *
*  1483676 *    202075 *       143 * 219185749 *
*  1489808 *    199435 *       996 * 1.105e+09 *
*  1490582 *    199608 *       980 * 1.110e+09 *
*  1491427 *    202060 *       148 * 142810699 *
*  1491868 *    202060 *       156 * 155270207 *
*  1492057 *    202060 *       158 * 159207990 *
*  1496101 *    202087 *       490 * 603021731 *
*  1496324 *    202087 *       512 * 627697980 *
*  1496422 *    202087 *       515 * 631253892 *
*  1496706 *    202087 *       130 * 183723741 *
*  1496906 *    202087 *       137 * 192852610 *
*  1498373 *    199833 *      1076 * 1.155e+09 *
*  1499558 *    201729 *       202 * 303711604 *
*  1500418 *    201729 *       236 * 350285931 *
*  1502769 *    199812 *       452 * 538645119 *
*  1503842 *    200466 *       167 *  91282642 *
*  1504770 *    199435 *      1078 * 1.183e+09 *
*  1506448 *    201173 *       170 * 148650269 *
*  1506544 *    201173 *       174 * 151779131 *
*  1507453 *    201613 *       475 * 699995058 *
*  1509379 *    202060 *       865 * 1.036e+09 *
*  1509583 *    202060 *       869 * 1.040e+09 *
*  1511933 *    200525 *       733 * 914718259 *
*  1512802 *    200525 *       780 * 968008284 *
*  1513080 *    200525 *       784 * 972891028 *
*  1513722 *    201168 *       677 * 730275477 *
*  1514167 *    199435 *      1158 * 1.256e+09 *
*  1514703 *    199435 *      1186 * 1.281e+09 *
*  1514721 *    199435 *      1186 * 1.281e+09 *
*  1516564 *    199961 *       274 * 299344396 *
*  1517379 *    201229 *        29 *  51843266 *
*  1517637 *    201229 *        57 * 103776800 *
*  1520435 *    199832 *       241 * 296865472 *
*  1521960 *    199834 *       790 * 589992833 *
*  1523130 *    199877 *        86 *  97513374 *
*  1523427 *    199877 *        91 * 102206812 *
*  1523465 *    199877 *        92 * 103352124 *
*  1524711 *    199435 *      1237 * 1.327e+09 *
*  1524936 *    200091 *       371 * 455490032 *
*  1525848 *    200091 *       388 * 477208543 *
*  1526407 *    202178 *       172 * 188382350 *
*  1526775 *    202178 *       176 * 194696983 *
*  1526861 *    202178 *       177 * 195845458 *
*  1528394 *    199435 *      1257 * 1.343e+09 *
*  1529653 *    200369 *        72 *  83619781 *
*  1529740 *    200369 *        83 *  97126749 *
*  1533249 *    200188 *        41 *  56174209 *
*  1533346 *    200188 *        42 *  56474629 *
*  1533435 *    200188 *        43 *  58357821 *
*  1535032 *    200369 *       558 * 588242842 *
*  1535676 *    200991 *       554 * 701656694 *
*  1536183 *    200991 *       602 * 760342829 *
*  1536906 *    199435 *      1330 * 1.405e+09 *
*  1539643 *    201816 *        24 *  27561732 *
*  1540701 *    199435 *      1459 * 1.510e+09 *
*  1541425 *    200991 *        27 *  42381097 *
*  1542950 *    200991 *        40 *  62416252 *
*  1545325 *    199608 *       461 * 552050066 *
*  1546579 *    200091 *       607 * 731987818 *
*  1548130 *    199435 *      1412 * 1.472e+09 *
*  1552427 *    199435 *      1489 * 1.534e+09 *
*  1554834 *    201174 *       349 * 224747057 *
*  1554988 *    201174 *       354 * 227596493 *
*  1555153 *    201174 *       361 * 231770114 *
*  1555240 *    199435 *      1522 * 1.560e+09 *
*  1556672 *    199608 *       329 * 396529717 *
*  1556760 *    199608 *       275 * 327870785 *
*  1559064 *    200245 *       158 * 180368398 *
*  1560152 *    200245 *       190 * 214163301 *
*  1561890 *    200244 *       268 * 392481804 *
*  1562738 *    200245 *       353 * 381494552 *
*  1564053 *    200473 *       380 * 399448969 *
*  1564117 *    200473 *       506 * 537459995 *
*  1564292 *    200473 *      1009 * 1.050e+09 *
*  1567339 *    199864 *       105 * 151339759 *
*  1571507 *    201671 *       364 * 476091588 *
*  1572515 *    201671 *       416 * 534281319 *
*  1574336 *    201168 *       529 * 585183492 *
*  1574968 *    201229 *         3 *   4600614 *
*  1576397 *    199436 *       245 * 174300236 *
*  1578320 *    199608 *       715 * 833776556 *
*  1578547 *    199608 *       721 * 840289120 *
*  1578612 *    199608 *       722 * 841443858 *
*  1578925 *    201174 *        68 *  46018180 *
*  1580037 *    202054 *       557 * 437633665 *
*  1580847 *    202178 *      1353 * 1.487e+09 *
*  1581225 *    202178 *      1361 * 1.494e+09 *
*  1581453 *    202178 *      1370 * 1.501e+09 *
*  1584789 *    199877 *       149 * 166236175 *
*  1585398 *    200245 *       320 * 348859521 *
*  1585706 *    200245 *       326 * 355096321 *
*  1586080 *    201202 *       383 * 348010885 *
*  1587034 *    199436 *       316 * 219254457 *
*  1588208 *    200190 *       449 * 535073061 *
*  1589331 *    202044 *       461 * 627632225 *
*  1589950 *    202044 *       457 * 622700122 *
*  1591313 *    200042 *       162 * 138522189 *
*  1592963 *    199833 *       900 * 997438422 *
*  1593195 *    200041 *      1036 * 1.203e+09 *
*  1593443 *    200041 *      1042 * 1.210e+09 *
*  1593457 *    200041 *      1042 * 1.209e+09 *
*  1593617 *    200041 *      1048 * 1.216e+09 *
*  1594927 *    202237 *       657 * 950211267 *
*  1600685 *    199436 *       660 * 439878760 *
*  1600997 *    199834 *       330 * 242754274 *
*  1601322 *    199834 *       339 * 249200666 *
*  1601826 *    200091 *       795 * 941060391 *
*  1602158 *    200091 *       817 * 966798373 *
*  1602235 *    200091 *       818 * 968254332 *
*  1603806 *    201173 *       424 * 350340588 *
*  1604531 *    199436 *       633 * 416563286 *
*  1605119 *    199436 *       658 * 438086862 *
*  1607431 *    199566 *        16 *  23921585 *
*  1607501 *    199566 *        17 *  24988491 *
*  1611010 *    199752 *       258 * 315320496 *
*  1611382 *    199752 *       268 * 326538044 *
*  1611796 *    201602 *       103 *  62224625 *
*  1614466 *    199754 *       407 * 432107189 *
*  1614986 *    199812 *       103 *  77197544 *
*  1615760 *    200177 *        44 *  76672312 *
*  1615783 *    200177 *        44 *  76394687 *
*  1616494 *    200180 *         6 *   9410747 *
*  1616858 *    200180 *        15 *  23926457 *
*  1617215 *    199569 *       128 * 157634142 *
*  1617354 *    199569 *       141 * 172600673 *
*  1618681 *    200041 *       418 * 524397423 *
*  1619277 *    200041 *       423 * 531449515 *
*  1619560 *    200041 *       430 * 539036835 *
*  1623466 *    200519 *       472 * 611049940 *
*  1624515 *    199569 *       188 * 227035520 *
*  1626823 *    200152 *       106 *  79513547 *
*  1628691 *    199569 *       239 * 282785060 *
*  1629966 *    201816 *        49 *  57283512 *
*  1630479 *    201816 *        31 *  36495624 *
*  1631024 *    202178 *      1400 * 1.526e+09 *
*  1631594 *    202178 *      1415 * 1.537e+09 *
*  1633107 *    199571 *        22 *  24935457 *
*  1635140 *    200041 *       280 * 345539448 *
*  1636622 *    201097 *       386 * 519738561 *
*  1638233 *    199571 *        49 *  56257297 *
*  1638314 *    199571 *        51 *  58448259 *
*  1638509 *    199571 *        55 *  62819256 *
*  1638537 *    199571 *        55 *  63562521 *
*  1642489 *    199571 *        59 *  68166067 *
*  1644572 *    200190 *       334 * 408452290 *
*  1645462 *    199571 *        88 *  98932865 *
*  1645572 *    199571 *        90 * 102078353 *
*  1645700 *    199571 *        92 * 103981386 *
*  1648587 *    202237 *       972 * 1.293e+09 *
*  1650608 *    199608 *      1228 * 1.343e+09 *
*  1651129 *    199608 *      1245 * 1.357e+09 *
*  1651897 *    200381 *       153 * 261578795 *
*  1652222 *    200381 *       190 * 318161649 *
*  1654747 *    199571 *       250 * 274781338 *
*  1657544 *    202237 *       836 * 1.152e+09 *
*  1657588 *    202237 *       836 * 1.153e+09 *
*  1660529 *    200473 *       960 * 1.007e+09 *
*  1661384 *    202045 *        99 * 119808217 *
*  1663197 *    199571 *       212 * 234856507 *
*  1663336 *    199571 *       206 * 227921431 *
*  1663728 *    199571 *       220 * 242762057 *
*  1668629 *    199571 *       322 * 349027697 *
*  1668753 *    199571 *       325 * 351418201 *
*  1670789 *    202060 *       262 * 322722583 *
*  1673770 *    199967 *       114 * 108018602 *
*  1677009 *    200229 *       511 * 542661321 *
*  1677552 *    202178 *      1434 * 1.553e+09 *
*  1679087 *    200042 *        51 *  44608123 *
*  1680143 *    199571 *       372 * 398378587 *
*  1682510 *    200525 *       712 * 892825098 *
*  1682523 *    200525 *       712 * 893690065 *
*  1682625 *    200525 *       713 * 894354736 *
*  1682828 *    200525 *       716 * 897242398 *
*  1682862 *    200525 *       718 * 899262238 *
*  1683431 *    200525 *       773 * 959939811 *
